Success,Hop-number,Starting distance,Travel sum,Min used energy,Max used energy,Sum used energy,Node energy 1,Node energy 2,Node energy 3,Node energy 4,Node energy 5,Node energy 6,Node energy 7,Node energy 8,Node energy 9,Node energy 10,Node energy 11,Node energy 12,Node energy 13,Node energy 14,Node energy 15,Node energy 16,Node energy 17,Node energy 18,Node energy 19,Node energy 20,Node energy 21,Node energy 22,Node energy 23,Node energy 24,Node energy 25
1,4,0.790569415,1,1657.79831,4589.39253,11632.6111,39818.0972,33646.495,40613.7739,33762.1826,40613.7739,35492.1564,33646.495,29937.2889,31506.4582,33762.1826,31506.4582,31506.4582,29937.2889,30623.5677,30623.5677,32489.674,30831.8757,34141.3982,29937.2889,29937.2889,32489.674,30831.8757,30831.8757,30831.8757,100000
1,4,1,1,2228.90586,3886.70417,10573.4217,39818.0972,33646.495,40613.7739,33762.1826,40613.7739,35492.1564,33646.495,29937.2889,31506.4582,33762.1826,31506.4582,31506.4582,29937.2889,30623.5677,30623.5677,32489.674,30831.8757,34141.3982,29937.2889,29937.2889,28602.9698,28602.9698,28602.9698,28602.9698,100000
1,1,0.25,0.25,628.566125,628.566125,628.566125,39818.0972,33646.495,40613.7739,33762.1826,40613.7739,35492.1564,33646.495,29937.2889,31506.4582,33762.1826,31506.4582,31506.4582,29937.2889,30623.5677,30623.5677,32489.674,30831.8757,34141.3982,29937.2889,29308.7228,28602.9698,28602.9698,28602.9698,28602.9698,100000
1,1,0.25,0.25,622.524142,622.524142,622.524142,39818.0972,33646.495,40613.7739,33762.1826,40613.7739,35492.1564,33646.495,29937.2889,31506.4582,33762.1826,31506.4582,31506.4582,29937.2889,30623.5677,30623.5677,32489.674,30831.8757,34141.3982,29937.2889,28686.1987,28602.9698,28602.9698,28602.9698,28602.9698,100000
1,2,0.5,0.809016994,1166.18554,6704.61388,7870.79942,39818.0972,33646.495,40613.7739,33762.1826,40613.7739,35492.1564,33646.495,29937.2889,31506.4582,33762.1826,31506.4582,31506.4582,29937.2889,30623.5677,30623.5677,32489.674,30831.8757,27436.7843,29937.2889,28686.1987,28602.9698,28602.9698,27436.7843,28602.9698,100000
1,4,1.41421356,1.66257038,3019.24424,13695.7292,33320.5489,26918.0447,33646.495,26918.0447,33762.1826,40613.7739,35492.1564,33646.495,29937.2889,31506.4582,33762.1826,31506.4582,31506.4582,29937.2889,26918.0447,30623.5677,32489.674,30831.8757,27436.7843,26918.0447,28686.1987,28602.9698,28602.9698,27436.7843,28602.9698,100000
1,2,0.790569415,0.809016994,2151.99054,4380.8964,6532.88694,26918.0447,33646.495,26918.0447,33762.1826,40613.7739,35492.1564,33646.495,29937.2889,31506.4582,33762.1826,31506.4582,31506.4582,29937.2889,26918.0447,30623.5677,32489.674,26450.9793,27436.7843,26918.0447,28686.1987,28602.9698,28602.9698,27436.7843,26450.9793,100000
1,4,1.11803399,1.5,1642.94706,15338.6762,28879.8093,26918.0447,33646.495,25275.0976,25275.0976,25275.0976,35492.1564,33646.495,29937.2889,31506.4582,33762.1826,31506.4582,31506.4582,29937.2889,26918.0447,30623.5677,32489.674,26450.9793,27436.7843,26918.0447,25275.0976,28602.9698,28602.9698,27436.7843,26450.9793,100000
1,4,0.901387819,1.25,3413.26024,7238.15392,19733.3827,26918.0447,33646.495,25275.0976,25275.0976,25275.0976,35492.1564,33646.495,26524.0287,26524.0287,26524.0287,31506.4582,31506.4582,29937.2889,26918.0447,26524.0287,32489.674,26450.9793,27436.7843,26918.0447,25275.0976,28602.9698,28602.9698,27436.7843,26450.9793,100000
1,4,0.790569415,1,1956.70086,4108.6914,10964.599,26918.0447,33646.495,25275.0976,25275.0976,25275.0976,35492.1564,33646.495,26524.0287,26524.0287,26524.0287,31506.4582,31506.4582,29937.2889,26918.0447,26524.0287,32489.674,24494.2784,27436.7843,26918.0447,25275.0976,28602.9698,24494.2784,24494.2784,24494.2784,100000
1,3,0.75,0.75,1244.17222,2493.10328,6230.37879,26918.0447,33646.495,25275.0976,25275.0976,25275.0976,35492.1564,33646.495,26524.0287,26524.0287,24030.9254,31506.4582,31506.4582,29937.2889,26918.0447,24030.9254,32489.674,24494.2784,27436.7843,26918.0447,24030.9254,28602.9698,24494.2784,24494.2784,24494.2784,100000
1,1,0.353553391,0.353553391,1248.63977,1248.63977,1248.63977,26918.0447,33646.495,25275.0976,25275.0976,25275.0976,35492.1564,33646.495,26524.0287,26524.0287,24030.9254,31506.4582,31506.4582,29937.2889,26918.0447,24030.9254,32489.674,24494.2784,27436.7843,25669.4049,24030.9254,28602.9698,24494.2784,24494.2784,24494.2784,100000
1,1,0.559016994,0.559016994,3114.77166,3114.77166,3114.77166,26918.0447,33646.495,25275.0976,25275.0976,25275.0976,35492.1564,33646.495,26524.0287,26524.0287,24030.9254,31506.4582,31506.4582,29937.2889,26918.0447,24030.9254,32489.674,24494.2784,24322.0126,25669.4049,24030.9254,28602.9698,24494.2784,24494.2784,24494.2784,100000
1,3,1.11803399,1.20710678,5961.30497,7530.47427,21022.2535,26918.0447,33646.495,25275.0976,25275.0976,25275.0976,35492.1564,33646.495,26524.0287,26524.0287,24030.9254,23975.984,23975.984,23975.984,26918.0447,24030.9254,32489.674,24494.2784,24322.0126,25669.4049,24030.9254,28602.9698,24494.2784,24494.2784,24494.2784,100000
1,4,1.03077641,1.10355339,2486.78329,4129.73035,13233.3186,26918.0447,33646.495,25275.0976,22788.3144,25275.0976,35492.1564,33646.495,26524.0287,22788.3144,24030.9254,23975.984,23975.984,23975.984,22788.3144,24030.9254,32489.674,24494.2784,24322.0126,22788.3144,24030.9254,28602.9698,24494.2784,24494.2784,24494.2784,100000
1,2,0.5,0.5,1243.85008,1243.85008,2487.70015,26918.0447,33646.495,25275.0976,22788.3144,25275.0976,35492.1564,33646.495,26524.0287,22788.3144,24030.9254,23975.984,23975.984,23975.984,22788.3144,24030.9254,32489.674,24494.2784,24322.0126,22788.3144,24030.9254,28602.9698,24494.2784,23250.4284,23250.4284,100000
1,3,0.707106781,0.853553391,1861.69657,2933.28085,7382.22959,26918.0447,33646.495,25275.0976,22788.3144,25275.0976,35492.1564,33646.495,26524.0287,22788.3144,24030.9254,23975.984,23975.984,21388.7318,22788.3144,24030.9254,32489.674,24494.2784,21388.7318,22788.3144,24030.9254,28602.9698,24494.2784,23250.4284,21388.7318,100000
1,3,0.75,0.75,990.786544,4096.33319,7939.60284,26918.0447,33646.495,25275.0976,22788.3144,25275.0976,35492.1564,33646.495,26524.0287,22788.3144,24030.9254,23975.984,23975.984,21388.7318,22788.3144,24030.9254,32489.674,24494.2784,21388.7318,22788.3144,24030.9254,28602.9698,20397.9453,20397.9453,20397.9453,100000
1,2,1.25,1.31066017,11732.5146,13578.1761,25310.6907,26918.0447,33646.495,25275.0976,22788.3144,25275.0976,21913.9804,21913.9804,26524.0287,22788.3144,24030.9254,23975.984,23975.984,21388.7318,22788.3144,24030.9254,32489.674,24494.2784,21388.7318,22788.3144,24030.9254,28602.9698,20397.9453,20397.9453,20397.9453,100000
1,3,0.559016994,0.75,1075.70282,3717.89644,7268.88464,26918.0447,33646.495,25275.0976,22788.3144,25275.0976,21913.9804,21913.9804,26524.0287,22788.3144,24030.9254,23975.984,23975.984,21388.7318,22788.3144,24030.9254,32489.674,24494.2784,20313.029,20313.029,20313.029,28602.9698,20397.9453,20397.9453,20397.9453,100000
1,1,1.03077641,1.03077641,10573.4217,10573.4217,10573.4217,26918.0447,33646.495,25275.0976,22788.3144,25275.0976,21913.9804,21913.9804,26524.0287,22788.3144,24030.9254,23975.984,23975.984,21388.7318,22788.3144,24030.9254,21916.2523,24494.2784,20313.029,20313.029,20313.029,28602.9698,20397.9453,20397.9453,20397.9453,100000
1,4,1.25,1.41257038,2860.34083,6956.67402,20631.7704,26918.0447,33646.495,25275.0976,22788.3144,25275.0976,17537.6044,21913.9804,26524.0287,22788.3144,24030.9254,17537.6044,23975.984,21388.7318,22788.3144,24030.9254,21916.2523,17537.6044,20313.029,20313.029,20313.029,28602.9698,20397.9453,20397.9453,17537.6044,100000
1,4,0.790569415,1,1181.73311,3957.15767,13053.2061,26918.0447,33646.495,25275.0976,22788.3144,25275.0976,17537.6044,21913.9804,26524.0287,22788.3144,24030.9254,17537.6044,23975.984,21388.7318,22788.3144,24030.9254,21916.2523,16355.8713,16355.8713,16355.8713,16355.8713,28602.9698,20397.9453,20397.9453,17537.6044,100000
1,4,1.11803399,1.30901699,1712.65668,8151.03623,22390.8436,26918.0447,33646.495,25275.0976,22788.3144,25275.0976,17537.6044,21913.9804,26524.0287,22788.3144,24030.9254,15824.9477,15824.9477,15824.9477,15824.9477,24030.9254,21916.2523,16355.8713,16355.8713,16355.8713,16355.8713,28602.9698,20397.9453,20397.9453,17537.6044,100000
1,1,0.5,0.5,2487.57626,2487.57626,2487.57626,26918.0447,33646.495,25275.0976,22788.3144,25275.0976,17537.6044,21913.9804,26524.0287,22788.3144,24030.9254,15824.9477,15824.9477,15824.9477,15824.9477,21543.3492,21916.2523,16355.8713,16355.8713,16355.8713,16355.8713,28602.9698,20397.9453,20397.9453,17537.6044,100000
1,1,0.901387819,0.901387819,8088.01559,8088.01559,8088.01559,26918.0447,33646.495,25275.0976,22788.3144,25275.0976,17537.6044,21913.9804,18436.0131,22788.3144,24030.9254,15824.9477,15824.9477,15824.9477,15824.9477,21543.3492,21916.2523,16355.8713,16355.8713,16355.8713,16355.8713,28602.9698,20397.9453,20397.9453,17537.6044,100000
1,2,0.353553391,0.5,894.461712,2076.19482,2970.65653,26918.0447,33646.495,25275.0976,22788.3144,25275.0976,17537.6044,21913.9804,18436.0131,22788.3144,24030.9254,15824.9477,15824.9477,15824.9477,15824.9477,21543.3492,21916.2523,16355.8713,16355.8713,15461.4096,16355.8713,28602.9698,20397.9453,20397.9453,15461.4096,100000
1,4,0.901387819,1.25,2101.75087,6674.74838,18083.9221,26918.0447,33646.495,25275.0976,22788.3144,25275.0976,17537.6044,21913.9804,18436.0131,22788.3144,24030.9254,15824.9477,13723.1969,15824.9477,15824.9477,21543.3492,21916.2523,13723.1969,16355.8713,15461.4096,16355.8713,28602.9698,13723.1969,13723.1969,15461.4096,100000
1,4,1.11803399,1.35355339,3987.76986,7719.51835,23415.3694,26918.0447,33646.495,17555.5793,22788.3144,25275.0976,17537.6044,21913.9804,18436.0131,17555.5793,17555.5793,15824.9477,13723.1969,15824.9477,15824.9477,17555.5793,21916.2523,13723.1969,16355.8713,15461.4096,16355.8713,28602.9698,13723.1969,13723.1969,15461.4096,100000
1,1,1,1,9953.30383,9953.30383,9953.30383,26918.0447,33646.495,17555.5793,22788.3144,15321.7938,17537.6044,21913.9804,18436.0131,17555.5793,17555.5793,15824.9477,13723.1969,15824.9477,15824.9477,17555.5793,21916.2523,13723.1969,16355.8713,15461.4096,16355.8713,28602.9698,13723.1969,13723.1969,15461.4096,100000
1,2,0.559016994,0.603553391,1381.62389,2276.08561,3657.7095,26918.0447,33646.495,17555.5793,22788.3144,15321.7938,17537.6044,21913.9804,18436.0131,17555.5793,17555.5793,15824.9477,13723.1969,15824.9477,15824.9477,17555.5793,21916.2523,13723.1969,14079.7857,15461.4096,16355.8713,28602.9698,13723.1969,13723.1969,14079.7857,100000
1,3,0.559016994,0.75,1344.5024,3075.13395,6295.06231,26918.0447,33646.495,17555.5793,22788.3144,15321.7938,17537.6044,21913.9804,18436.0131,17555.5793,17555.5793,15824.9477,13723.1969,15824.9477,14480.4453,14480.4453,21916.2523,13723.1969,14079.7857,15461.4096,14480.4453,28602.9698,13723.1969,13723.1969,14079.7857,100000
1,3,1.11803399,1.5,2333.56163,15111.5837,25870.0115,26918.0447,33646.495,17555.5793,22788.3144,15321.7938,17537.6044,21913.9804,18436.0131,17555.5793,17555.5793,13491.3861,13723.1969,15824.9477,14480.4453,14480.4453,13491.3861,13723.1969,14079.7857,15461.4096,14480.4453,13491.3861,13723.1969,13723.1969,14079.7857,100000
1,2,0.5,0.5,1092.22709,1448.81593,2541.04302,26918.0447,33646.495,17555.5793,22788.3144,15321.7938,17537.6044,21913.9804,18436.0131,17555.5793,17555.5793,13491.3861,13723.1969,15824.9477,14480.4453,14480.4453,13491.3861,13723.1969,14079.7857,15461.4096,14480.4453,13491.3861,13723.1969,12630.9698,12630.9698,100000
1,2,0.5,0.5,1245.82807,1245.82807,2491.65615,26918.0447,33646.495,17555.5793,22788.3144,15321.7938,17537.6044,21913.9804,18436.0131,17555.5793,17555.5793,13491.3861,13723.1969,15824.9477,14480.4453,14480.4453,13491.3861,13723.1969,14079.7857,15461.4096,14480.4453,13491.3861,13723.1969,11385.1417,11385.1417,100000
1,1,0.353553391,0.353553391,1245.67021,1245.67021,1245.67021,26918.0447,33646.495,17555.5793,22788.3144,15321.7938,17537.6044,21913.9804,18436.0131,17555.5793,17555.5793,13491.3861,13723.1969,15824.9477,14480.4453,14480.4453,13491.3861,13723.1969,14079.7857,14215.7394,14480.4453,13491.3861,13723.1969,11385.1417,11385.1417,100000
1,2,1.41421356,1.5,9870.82596,16599.2763,26470.1022,17047.2187,17047.2187,17555.5793,22788.3144,15321.7938,17537.6044,21913.9804,18436.0131,17555.5793,17555.5793,13491.3861,13723.1969,15824.9477,14480.4453,14480.4453,13491.3861,13723.1969,14079.7857,14215.7394,14480.4453,13491.3861,13723.1969,11385.1417,11385.1417,100000
1,4,0.790569415,1,1690.93152,4766.06547,12913.994,17047.2187,17047.2187,17555.5793,22788.3144,15321.7938,17537.6044,21913.9804,18436.0131,12789.5138,12789.5138,13491.3861,13723.1969,15824.9477,14480.4453,12789.5138,13491.3861,13723.1969,14079.7857,14215.7394,12789.5138,13491.3861,13723.1969,11385.1417,11385.1417,100000
1,4,0.75,1.10355339,2861.23294,3353.77546,12294.0631,17047.2187,17047.2187,17555.5793,22788.3144,15321.7938,17537.6044,21913.9804,18436.0131,12789.5138,12789.5138,13491.3861,13723.1969,15824.9477,14480.4453,12789.5138,13491.3861,10861.9639,10861.9639,10861.9639,12789.5138,13491.3861,10861.9639,11385.1417,11385.1417,100000
1,4,0.901387819,1.10355339,1954.35301,4989.78693,13477.4605,17047.2187,17047.2187,17555.5793,22788.3144,15321.7938,17537.6044,21913.9804,18436.0131,12789.5138,12789.5138,13491.3861,10835.1608,10835.1608,10835.1608,12789.5138,13491.3861,10861.9639,10861.9639,10861.9639,10835.1608,13491.3861,10861.9639,11385.1417,11385.1417,100000
1,4,1.11803399,1.65138782,2966.20056,13495.0392,30652.3481,17047.2187,17047.2187,17555.5793,22788.3144,15321.7938,8418.94114,8418.94114,18436.0131,12789.5138,12789.5138,8418.94114,10835.1608,10835.1608,10835.1608,12789.5138,13491.3861,10861.9639,10861.9639,10861.9639,10835.1608,13491.3861,10861.9639,11385.1417,8418.94114,100000
1,4,1.03077641,1.10355339,2811.92788,5441.35006,13877.1337,17047.2187,17047.2187,17555.5793,22788.3144,15321.7938,8418.94114,8418.94114,18436.0131,12789.5138,12789.5138,8418.94114,10835.1608,10835.1608,10835.1608,12789.5138,8050.03605,8050.03605,8050.03605,8050.03605,10835.1608,13491.3861,10861.9639,11385.1417,8418.94114,100000
1,2,1.11803399,1.28077641,6471.90545,11704.6405,18176.546,17047.2187,17047.2187,11083.6738,11083.6738,15321.7938,8418.94114,8418.94114,18436.0131,12789.5138,12789.5138,8418.94114,10835.1608,10835.1608,10835.1608,12789.5138,8050.03605,8050.03605,8050.03605,8050.03605,10835.1608,13491.3861,10861.9639,11385.1417,8418.94114,100000
1,3,0.75,0.75,1061.92393,3016.27694,7094.47781,17047.2187,17047.2187,11083.6738,11083.6738,15321.7938,8418.94114,8418.94114,18436.0131,12789.5138,9773.23688,8418.94114,10835.1608,10835.1608,10835.1608,9773.23688,8050.03605,8050.03605,8050.03605,8050.03605,9773.23688,13491.3861,10861.9639,11385.1417,8418.94114,100000
1,4,0.790569415,1,1540.82721,4875.93286,12679.2475,17047.2187,17047.2187,11083.6738,11083.6738,15321.7938,8418.94114,8418.94114,18436.0131,12789.5138,9773.23688,8418.94114,10835.1608,10835.1608,10835.1608,9773.23688,8050.03605,6509.20884,8050.03605,8050.03605,9773.23688,13491.3861,6509.20884,6509.20884,6509.20884,100000
1,2,0.353553391,0.5,825.443149,2548.64398,3374.08713,17047.2187,17047.2187,11083.6738,11083.6738,15321.7938,8418.94114,8418.94114,18436.0131,12789.5138,9773.23688,8418.94114,10835.1608,10835.1608,10835.1608,9773.23688,8050.03605,6509.20884,8050.03605,7224.5929,7224.5929,13491.3861,6509.20884,6509.20884,6509.20884,100000
1,2,1.06066017,1.15138782,1932.08122,11949.1532,13881.2344,17047.2187,17047.2187,11083.6738,11083.6738,15321.7938,8418.94114,6486.85992,6486.85992,12789.5138,9773.23688,8418.94114,10835.1608,10835.1608,10835.1608,9773.23688,8050.03605,6509.20884,8050.03605,7224.5929,7224.5929,13491.3861,6509.20884,6509.20884,6509.20884,100000
1,4,1.41421356,1.61803399,5283.16134,11495.2193,35511.1143,5551.99946,5551.99946,11083.6738,11083.6738,15321.7938,8418.94114,6486.85992,6486.85992,5551.99946,9773.23688,8418.94114,10835.1608,10835.1608,5551.99946,9773.23688,8050.03605,6509.20884,8050.03605,7224.5929,7224.5929,13491.3861,6509.20884,6509.20884,6509.20884,100000
1,4,0.901387819,1.10355339,1886.37158,5496.93949,14766.6221,5551.99946,5551.99946,11083.6738,11083.6738,15321.7938,8418.94114,6486.85992,6486.85992,5551.99946,9773.23688,8418.94114,5338.22132,5338.22132,5551.99946,9773.23688,8050.03605,6509.20884,8050.03605,5338.22132,5338.22132,13491.3861,6509.20884,6509.20884,6509.20884,100000
1,1,0.5,0.5,2491.0301,2491.0301,2491.0301,5551.99946,5551.99946,11083.6738,11083.6738,15321.7938,8418.94114,6486.85992,6486.85992,5551.99946,9773.23688,8418.94114,5338.22132,5338.22132,5551.99946,7282.20678,8050.03605,6509.20884,8050.03605,5338.22132,5338.22132,13491.3861,6509.20884,6509.20884,6509.20884,100000
1,1,1,1,9950.18836,9950.18836,9950.18836,5551.99946,5551.99946,11083.6738,11083.6738,5371.60545,8418.94114,6486.85992,6486.85992,5551.99946,9773.23688,8418.94114,5338.22132,5338.22132,5551.99946,7282.20678,8050.03605,6509.20884,8050.03605,5338.22132,5338.22132,13491.3861,6509.20884,6509.20884,6509.20884,100000
1,2,1,1,1739.79304,8721.97032,10461.7634,5551.99946,5551.99946,11083.6738,11083.6738,5371.60545,8418.94114,6486.85992,6486.85992,5551.99946,9773.23688,8418.94114,5338.22132,5338.22132,5551.99946,7282.20678,8050.03605,6509.20884,8050.03605,5338.22132,5338.22132,4769.41579,6509.20884,6509.20884,4769.41579,100000
1,4,1.41421356,1.51612378,4524.94014,7605.65997,24106.0733,813.281171,5551.99946,11083.6738,11083.6738,5371.60545,813.281171,6486.85992,6486.85992,5551.99946,9773.23688,8418.94114,813.281171,5338.22132,5551.99946,7282.20678,8050.03605,6509.20884,813.281171,5338.22132,5338.22132,4769.41579,6509.20884,6509.20884,4769.41579,100000
1,1,0.25,0.25,625.57281,625.57281,625.57281,813.281171,5551.99946,11083.6738,11083.6738,5371.60545,813.281171,6486.85992,6486.85992,5551.99946,9773.23688,8418.94114,813.281171,5338.22132,5551.99946,7282.20678,8050.03605,6509.20884,813.281171,5338.22132,4712.64851,4769.41579,6509.20884,6509.20884,4769.41579,100000
1,2,0.559016994,0.75,1935.60919,3665.8165,5601.42569,813.281171,5551.99946,11083.6738,11083.6738,5371.60545,813.281171,6486.85992,6486.85992,5551.99946,9773.23688,8418.94114,813.281171,5338.22132,3616.39027,3616.39027,8050.03605,6509.20884,813.281171,5338.22132,4712.64851,4769.41579,6509.20884,6509.20884,4769.41579,100000
1,1,0.25,0.25,624.12277,624.12277,624.12277,813.281171,5551.99946,11083.6738,11083.6738,5371.60545,813.281171,6486.85992,6486.85992,5551.99946,9773.23688,8418.94114,813.281171,5338.22132,3616.39027,3616.39027,8050.03605,6509.20884,813.281171,5338.22132,4712.64851,4769.41579,6509.20884,6509.20884,4145.29302,100000
1,4,1.03077641,1.10355339,1425.26131,5330.00434,14333.6199,813.281171,5551.99946,11083.6738,11083.6738,5371.60545,813.281171,6486.85992,6486.85992,5551.99946,9773.23688,8418.94114,813.281171,5338.22132,3616.39027,3616.39027,2720.03171,6509.20884,813.281171,5338.22132,4712.64851,4769.41579,2720.03171,2720.03171,2720.03171,100000
1,4,0.901387819,1.25,2153.37955,7213.96793,16287.669,813.281171,5551.99946,11083.6738,11083.6738,5371.60545,813.281171,6486.85992,2559.26895,2559.26895,2559.26895,8418.94114,813.281171,5338.22132,3616.39027,3616.39027,2720.03171,6509.20884,813.281171,5338.22132,2559.26895,4769.41579,2720.03171,2720.03171,2720.03171,100000
1,2,0.707106781,0.707106781,2491.86503,2491.86503,4983.73006,813.281171,5551.99946,11083.6738,11083.6738,5371.60545,813.281171,6486.85992,2559.26895,2559.26895,2559.26895,8418.94114,813.281171,2846.35629,3616.39027,3616.39027,2720.03171,6509.20884,813.281171,2846.35629,2559.26895,4769.41579,2720.03171,2720.03171,2720.03171,100000
1,3,0.75,0.75,1870.0218,1870.0218,5610.0654,813.281171,5551.99946,11083.6738,11083.6738,5371.60545,813.281171,6486.85992,2559.26895,2559.26895,2559.26895,8418.94114,813.281171,2846.35629,3616.39027,3616.39027,2720.03171,6509.20884,813.281171,2846.35629,2559.26895,4769.41579,850.00991,850.00991,850.00991,100000
1,3,1.11803399,1.20710678,2714.81033,8287.39518,17379.8684,813.281171,5551.99946,11083.6738,11083.6738,5371.60545,813.281171,6486.85992,2559.26895,2559.26895,2559.26895,131.545955,813.281171,2846.35629,3616.39027,3616.39027,2720.03171,131.545955,813.281171,131.545955,2559.26895,4769.41579,850.00991,850.00991,850.00991,100000
1,4,1.06066017,1.20710678,2552.93413,6480.52509,15483.5361,813.281171,5551.99946,11083.6738,11083.6738,5371.60545,813.281171,6.33482414,2559.26895,2559.26895,2559.26895,131.545955,813.281171,6.33482414,6.33482414,3616.39027,2720.03171,131.545955,813.281171,131.545955,6.33482414,4769.41579,850.00991,850.00991,850.00991,100000
1,1,0.25,0.25,624.226028,624.226028,624.226028,813.281171,5551.99946,11083.6738,11083.6738,5371.60545,813.281171,6.33482414,2559.26895,2559.26895,2559.26895,131.545955,813.281171,6.33482414,6.33482414,3616.39027,2720.03171,131.545955,813.281171,131.545955,6.33482414,4769.41579,850.00991,850.00991,225.783882,100000
